1.483366543523427561e+00,8.571410917456150358e-01,1.131470718910263962e+00,2.003461416439789033e-02,-1.281408336819458427e+00
1.337826663106167935e+00,8.718870619525784793e-01,8.094075093488757311e-01,1.704258234267788108e-01,-9.789424263101549339e-01
1.229538516016261296e+00,8.026291654072242876e-01,6.754237319325216982e-01,2.148331295004180241e-01,-7.118199113321792559e-01
1.130321316108049867e+00,7.356742174786993216e-01,5.979423113272099854e-01,2.431250061297276499e-01,-4.964582195194406911e-01
1.038602125553794053e+00,6.809109579666803302e-01,5.474899016913640226e-01,2.681747182160633125e-01,-3.245730719036554746e-01
1.468425596432870739e+00,1.665547743837364258e+00,1.524835364936589777e+00,4.562547455918054773e+00,4.298193438331075478e-01
1.514238384270536697e+00,2.260318515367614634e+00,2.263527022946812295e+00,2.222792664414753983e+00,1.390298917958269209e+00
1.687633465472200056e+00,2.078947804883140016e+00,2.253314344013262804e+00,2.047502665476040207e+00,1.583777225113344400e+00
1.778578095719572927e+00,2.021219268561212257e+00,2.164957838892828779e+00,1.994869518529585495e+00,1.691550783254788026e+00
1.834969874717730542e+00,1.992109604686739255e+00,2.092021920983737182e+00,1.970029584059689531e+00,1.762044520510090972e+00
-2.332760166281278025e-02,-4.143604757202561384e-01,5.606572361351322975e-01,-1.438608211259044589e+00,1.224102829820105320e+00
-1.142068170763215207e-01,-3.349227175957798508e-01,-1.305903235022832787e-01,-1.170835251591340054e-01,6.052671606466429877e-01
-1.655029847370174667e-01,-1.855104448730336975e-01,-1.749397416027659857e-01,-2.970046705771764439e-03,4.373869952317132048e-01
-1.701528809483296156e-01,-1.359799604795036143e-01,-1.374293052668847936e-01,1.698148135449190771e-02,3.350444426533504272e-01
-1.622108167214254548e-01,-1.087093829600031536e-01,-1.012061450253918804e-01,1.946609448415103152e-02,2.611240275357937790e-01
-1.077815868857159298e+00,-1.247081690955319289e+00,-1.058832068766101031e+00,-4.332311296535765521e+00,-4.572047421098739406e+00
-1.117154620479212435e+00,-1.881024613140974910e+00,-1.863365965351880371e+00,-2.910212348329284993e+00,-4.516330798911732280e+00
-1.294684209975633493e+00,-1.938582597937038798e+00,-2.110765579087632293e+00,-2.801000131112455716e+00,-4.143055828100324689e+00
-1.444331424279562626e+00,-2.029384944900810783e+00,-2.231164971129206975e+00,-2.752055820290017163e+00,-3.831151185613487886e+00
-1.580302613548829616e+00,-2.108263652407682098e+00,-2.305328917799830624e+00,-2.713832502814593983e+00,-3.580360659642148669e+00
-1.918353852963946116e+00,-1.676335850313447562e+00,-2.971595283752868077e-01,-9.329471124741117727e-01,-2.237464228506644393e+00
-1.862106903778822709e+00,-1.239281442773332520e+00,-7.654535031685156810e-01,-1.261134865837281627e+00,-1.934283857075484336e+00
-1.717357208827546167e+00,-1.278988589705743584e+00,-9.907753381653815472e-01,-1.297300870901750169e+00,-1.777838565033015295e+00
