2.332687743754335852e+00,-1.343145514081149905e-01,-4.553548779178475669e-01,-5.266569503568634403e-01,-3.036847284675517344e-01,-4.435427888938292540e-01,-4.334865665520859501e-01,-4.708609823693785668e-01,-1.007768768780392676e-01,-2.561514941879025065e-01,-1.686289014521857865e-01,-3.925957813101332849e-01,-2.884927875571491329e-01,-3.788213303764553785e-01,-8.645986032849091174e-01
2.157430613876409442e+00,-1.442799136176220742e-01,-3.440880306870861549e-01,-3.495407296866534508e-01,-3.324893261349964324e-01,-3.431847222165063105e-01,-3.424156905232248471e-01,-3.452738324083806098e-01,-3.169723095670310409e-01,-3.288543067009607745e-01,-3.221611723007264394e-01,-3.392886405490321278e-01,-3.313275495109790914e-01,-3.727451348033635758e-01,-8.300887324279565549e-01
1.993915897392593228e+00,-1.467856516412541779e-01,-3.255803380162951566e-01,-3.259973234609372383e-01,-3.246933477431646065e-01,-3.255112591098153207e-01,-3.254524487807302080e-01,-3.256710200909980757e-01,-3.235067115372004531e-01,-3.244153661059783200e-01,-3.239035205733068468e-01,-3.252133132032831164e-01,-3.246045029449868280e-01,-3.602617667481038399e-01,-7.975988046946491661e-01
1.841839342723559758e+00,-1.491073659710785704e-01,-3.148569258442590058e-01,-3.148888140634797939e-01,-3.147890948428661573e-01,-3.148516431579166941e-01,-3.148471457427420850e-01,-3.148638605944155677e-01,-3.146983489524343147e-01,-3.147678366922523341e-01,-3.147286942167469292e-01,-3.148288582753613341e-01,-3.147823005951595476e-01,-3.485777776363316316e-01,-7.665301533966258907e-01
1.700401450026848726e+00,-1.513271123365422521e-01,-3.054404074217631493e-01,-3.054428460165345416e-01,-3.054352201667397959e-01,-3.054400034377336426e-01,-3.054396595059181152e-01,-3.054409377444304297e-01,-3.054282805363889852e-01,-3.054335944875326558e-01,-3.054306011364318341e-01,-3.054382610044205082e-01,-3.054347005887470545e-01,-3.377107042900986400e-01,-7.368385986116773312e-01
1.098308715412237957e+00,1.559390052889222611e+00,-6.286176062862209868e-01,1.118614165818447859e+00,5.233499787052275032e+00,3.257561693526124236e-01,6.462789712490219607e+00,5.660007056905757672e+00,6.751466188036505223e+00,-2.312212295237020543e-02,3.458818447417179254e+00,5.433460317832921938e+00,5.371397093607924944e+00,1.864871638830787326e+00,6.945015204286854704e+00
1.131064174134326805e+00,3.111993360263499486e+00,2.977424830129084654e+00,3.111041268051219166e+00,3.425719817253640276e+00,3.050408864865101766e+00,3.519727574915194612e+00,3.458336201098967333e+00,3.541803594244873121e+00,3.023729018819263370e+00,3.290004222542764811e+00,3.441011442711976454e+00,3.436265268175030307e+00,3.529006027980257976e+00,6.584119155509154275e+00
1.271790416802680124e+00,3.146066427716887048e+00,3.276501781712056971e+00,3.286719860828998030e+00,3.310784342431393412e+00,3.282083105782684029e+00,3.317973418269141828e+00,3.313278622295628750e+00,3.319661642529612156e+00,3.280042812073588721e+00,3.300405734037666683e+00,3.311953742253673560e+00,3.311590787008979131e+00,3.535719801619877423e+00,6.367082325331486103e+00
1.404939962271685383e+00,3.161669946006556930e+00,3.304794302864753952e+00,3.305575712266648924e+00,3.307416000637939835e+00,3.305221124682621969e+00,3.307965772408765659e+00,3.307606746248202167e+00,3.308094876352328573e+00,3.305065096855016371e+00,3.306622315045508298e+00,3.307505428406627868e+00,3.307477672050719963e+00,3.525759009835930158e+00,6.165940854761048584e+00
1.529738976655900418e+00,3.176043910187347219e+00,3.311788104855372783e+00,3.311847861747679644e+00,3.311988594523288754e+00,3.311820745293717838e+00,3.312030637340310335e+00,3.312003181454112433e+00,3.312040510334457899e+00,3.311808813343489533e+00,3.311927898831175554e+00,3.311995433352627138e+00,3.311993310734743901e+00,3.516245882705495429e+00,5.978380959334637978e+00
