-2.346664338487257417e+00,-7.727210056548183825e-01,-6.430426359810161863e-01,-5.851684760593189871e-01,-7.932051348468531771e-01,-5.467731330885159391e-01,-8.026813524105160802e-01,-3.520914956409679775e-01,-7.243448528105778106e-01,-7.795951479179736854e-01,-6.165885298904500988e-01,-3.850297262934501141e-01,-7.865325948399788381e-01,-4.861569730787134169e-01,1.400582559017979900e+00
-2.234850583127720114e+00,-7.586905962550611893e-01,-6.369599185341069392e-01,-6.325340952289604246e-01,-6.484433281929015136e-01,-6.295978797580286113e-01,-6.491680050537776969e-01,-6.147099482655422609e-01,-6.431773607655134617e-01,-6.474025286821342151e-01,-6.349368878860447429e-01,-6.172288407911405983e-01,-6.479330575797832559e-01,-4.909274063647033337e-01,1.266547598502990146e+00
-2.129983407670591689e+00,-7.490924597770094451e-01,-6.349161475455830095e-01,-6.345776905907886123e-01,-6.357943208470909768e-01,-6.343531487420989157e-01,-6.358497392193646069e-01,-6.332146206968708446e-01,-6.353916153668591749e-01,-6.357147275581866985e-01,-6.347614398798244739e-01,-6.334072485165753719e-01,-6.357552988107533221e-01,-4.988966301897152511e-01,1.141695657428884125e+00
-2.031884194436457847e+00,-7.401707689874825746e-01,-6.333401256254089784e-01,-6.333142427325888502e-01,-6.334072823646001993e-01,-6.332970712946230929e-01,-6.334115203859188581e-01,-6.332100043901021102e-01,-6.333764861802249069e-01,-6.334011956095884077e-01,-6.333282946322071894e-01,-6.332247352595405943e-01,-6.334042982238702324e-01,-5.063897434159444488e-01,1.025147125556130412e+00
-1.940120198913273697e+00,-7.318426316435272527e-01,-6.319089529364254609e-01,-6.319069735882948402e-01,-6.319140886284477787e-01,-6.319056604331590998e-01,-6.319144127235801767e-01,-6.318990021467034701e-01,-6.319117335450962214e-01,-6.319136231546989002e-01,-6.319080481822915152e-01,-6.319001286637078163e-01,-6.319138604216002486e-01,-5.133994705107739476e-01,9.163459475091529916e-01
-6.711754681634007902e+00,-5.215732585179984504e+00,-1.590695964161239928e+00,-1.952624306254997499e+00,-2.333619955997138895e+00,-5.434783820373255914e+00,-4.473581848291979135e+00,-5.098184804869781317e+00,-2.596073170210299264e+00,-4.846753954096165273e+00,-1.763213283027478262e+00,-3.843590538325587502e+00,-5.549888664968952945e+00,-4.727498167764841774e+00,-1.126927668830623341e+00
-6.605476491551811158e+00,-4.016407996930326796e+00,-3.632911587507738460e+00,-3.660589412868811010e+00,-3.689725376623094633e+00,-3.926881359925551429e+00,-3.853375151027733647e+00,-3.901140549703508320e+00,-3.709796018746397639e+00,-3.881912823193227169e+00,-3.646104542211748623e+00,-3.805197687623315783e+00,-3.935683797912317594e+00,-3.617006542968153937e+00,-1.382714075192597258e+00
-6.421547715192547301e+00,-3.991721229668040216e+00,-3.778465248411825961e+00,-3.780581860811635053e+00,-3.782809981748096462e+00,-3.800946063192303104e+00,-3.795324806782653493e+00,-3.798977580575393809e+00,-3.784344848358320412e+00,-3.797507174435428734e+00,-3.779474156125937956e+00,-3.791640521073683878e+00,-3.801619213960049315e+00,-3.618523636102787044e+00,-1.541439377547627387e+00
-6.248931574222823748e+00,-3.980311185659484163e+00,-3.791386673335729096e+00,-3.791548537499281668e+00,-3.791718929079575862e+00,-3.793105853607351641e+00,-3.792675978034977025e+00,-3.792955317405124038e+00,-3.791836305269969287e+00,-3.792842870714389303e+00,-3.791463827756283766e+00,-3.792394228847159265e+00,-3.793157331613421945e+00,-3.631598274223546419e+00,-1.688996526717214008e+00
-6.087767598469012498e+00,-3.969766661498169480e+00,-3.794155020142176760e+00,-3.794167398415801529e+00,-3.794180428808433980e+00,-3.794286491391559490e+00,-3.794253617422777669e+00,-3.794274979403601478e+00,-3.794189404943545618e+00,-3.794266380243196846e+00,-3.794160920389075375e+00,-3.794232071155439812e+00,-3.794290428080390409e+00,-3.643932045469579606e+00,-1.826999968153568910e+00
-4.664793419899796234e+00,-3.615227077768041308e+00,-2.549753743318138977e+00,-2.123144199304999979e+00,-1.022258833269876099e+00,-1.404191383674757709e-01,-1.486132440354976936e-01,-2.780083405448943612e+00,-2.656495280854646257e+00,-3.506365666259569469e+00,-3.983626230146141367e+00,-3.012685942795619631e+00,-8.070312502931820120e-02,1.135759821768687061e-01,-7.191367747448573766e-02
-4.590231679483428806e+00,-2.162975121868794481e+00,-2.006933205826541666e+00,-1.974309000747007214e+00,-1.890120753075074100e+00,-1.822683632978941759e+00,-1.823310262616061994e+00,-2.024547256516940674e+00,-2.015096074801148163e+00,-2.080088398891346113e+00,-2.116586050505371741e+00,-2.042335121291443567e+00,-1.818116957214143792e+00,-1.816437090681087829e+00,-5.873639529835013307e-02
-4.417798107532939333e+00,-2.156021597492121078e+00,-1.971654997925612607e+00,-1.969160119946420817e+00,-1.962721973646413653e+00,-1.957564839993722439e+00,-1.957612760379183081e+00,-1.973002001081236578e+00,-1.972279238792236988e+00,-1.977249411024597725e+00,-1.980040503928840900e+00,-1.974362296359376101e+00,-1.957215611597937333e+00,-1.832219172550674013e+00,-1.836043695443689006e-01
-4.257120324479249263e+00,-2.147113135074896206e+00,-1.972336244679414374e+00,-1.972145453329376075e+00,-1.971653107557530982e+00,-1.971258724946384433e+00,-1.971262389572515650e+00,-1.972439254346705084e+00,-1.972383982387905910e+00,-1.972764067457414061e+00,-1.972977511316281962e+00,-1.972543280505391738e+00,-1.971232018326798396e+00,-1.844554682720873640e+00,-3.007228250949431358e-01
-4.107224313128985393e+00,-2.138744581921330212e+00,-1.975482819158693060e+00,-1.975468228730001607e+00,-1.975430577463975768e+00,-1.975400417756190796e+00,-1.975400698001947175e+00,-1.975490696639536914e+00,-1.975486469814928370e+00,-1.975515536143681139e+00,-1.975531858882640712e+00,-1.975498651854750154e+00,-1.975398375415022834e+00,-1.856036331334835365e+00,-4.103974455491617990e-01
-4.568411929174738262e+00,-5.208315554095403144e+00,-3.060682726902355100e+00,-3.576500727722387918e+00,-3.027840260701823105e+00,-2.667683847816659792e+00,-4.013580869630188452e+00,-3.293204845572399897e+00,-4.435999709833922999e+00,-5.615519912755051024e+00,-4.771666752448360249e+00,-4.055116197116961807e+00,-4.723696758002427387e+00,-4.118434682418583570e+00,-2.287007100309722762e+00
-4.613871016473516384e+00,-4.087312960784997173e+00,-3.968535652594861851e+00,-4.007981915526921846e+00,-3.966024083485168106e+00,-3.938481763254486623e+00,-4.041406840932137534e+00,-3.986317367494296882e+00,-4.073710569401563397e+00,-4.163912276174367655e+00,-4.099380108656776933e+00,-4.044583181126562010e+00,-4.095711688766901837e+00,-3.919319778782484498e+00,-2.417112671045940520e+00
-4.576464057535931218e+00,-4.071980125338412471e+00,-4.025489883301397676e+00,-4.028506466004659892e+00,-4.025297815526880818e+00,-4.023191565640581224e+00,-4.031062577644662248e+00,-4.026849708278794182e+00,-4.033532947745870345e+00,-4.040430962620543021e+00,-4.035495980042525410e+00,-4.031305482603914747e+00,-4.035215444164966136e+00,-3.915008610495994468e+00,-2.523830247555852502e+00
