2.086289448081198206e+00,-7.917982636511466943e-02,-2.990981514941659647e-01,-3.602361307901131848e-01,-4.315886722120030328e-01,-4.495510565026625827e-01,-2.941728468303964061e-01,-1.377289544344135752e-01,-3.658977049683249660e-01,-1.179815535047687991e-01,-2.847044355908324720e-01,-1.148870989160943878e-02,-1.327423107049339190e-01,-2.700853153434004117e-01,-4.100810659001564717e-01
1.932453381279604088e+00,-8.199648724480626538e-02,-2.526504162823586253e-01,-2.573258343612328525e-01,-2.627823928863792791e-01,-2.641560342336948808e-01,-2.522737623802484008e-01,-2.403099943385048065e-01,-2.577587931631514784e-01,-2.387998470228678838e-01,-2.515496824941045872e-01,-2.306559964731213497e-01,-2.399286496405903524e-01,-2.603770824537574025e-01,-4.001356947564836952e-01
1.789345811848945589e+00,-8.271831366466715629e-02,-2.388763383809159035e-01,-2.392338826514985028e-01,-2.396511632464853048e-01,-2.397562100220426151e-01,-2.388475344445790127e-01,-2.379326265912615201e-01,-2.392669924047682306e-01,-2.378171407648962676e-01,-2.387921617248848216e-01,-2.371943542984410735e-01,-2.379034639346699065e-01,-2.493957461334606884e-01,-3.902071700380724262e-01
1.656353399872554810e+00,-8.342756270403743624e-02,-2.283618815004992697e-01,-2.283892240617996228e-01,-2.284211348521174023e-01,-2.284291681171880528e-01,-2.283596787707682096e-01,-2.282897128221522132e-01,-2.283917560712119266e-01,-2.282808812492631845e-01,-2.283554442406493801e-01,-2.282332547634343678e-01,-2.282874826599285978e-01,-2.391696514769039439e-01,-3.802038530342991551e-01
1.532758452792316373e+00,-8.414205669727087278e-02,-2.188205976769762584e-01,-2.188226886506541291e-01,-2.188251289715100467e-01,-2.188257433011489561e-01,-2.188204292271431761e-01,-2.188150787058333047e-01,-2.188228822815643793e-01,-2.188144033270258138e-01,-2.188201053989941025e-01,-2.188107611763456528e-01,-2.188149081581492461e-01,-2.296662458815308394e-01,-3.701847097898675609e-01
9.059963354020652559e-01,-3.049055531298353383e+00,-4.319537691500888954e+00,-4.225060359363389750e+00,-4.206745004490788808e+00,-4.026721251161802684e+00,-1.268006815238770679e+00,-1.463786327090881523e+00,-4.431246580358164877e+00,-3.102023192099983451e+00,-1.417029401140377010e+00,-2.634568572472113512e+00,-2.764753730384301722e+00,-7.330717639070177816e-01,-4.775035865490552922e+00
6.250273877705807557e-01,-2.626281484099750152e+00,-3.004408292182338958e+00,-2.997183306472862352e+00,-2.995782672328939356e+00,-2.982015676418479089e+00,-2.771047903248702315e+00,-2.786019792730944467e+00,-3.012951030502263983e+00,-2.911301039254732714e+00,-2.782444140093761398e+00,-2.875553279763337411e+00,-2.885508957852686240e+00,-3.017282936059005216e+00,-4.487892627358099240e+00
3.940527095759214227e-01,-2.644383486062648281e+00,-2.904274738455133065e+00,-2.903722220540823962e+00,-2.903615109539220640e+00,-2.902562303046222425e+00,-2.886428918330264271e+00,-2.887573866913228038e+00,-2.904928029153386770e+00,-2.897154527113099398e+00,-2.887300425246097646e+00,-2.894420780873363519e+00,-2.895182123624014281e+00,-3.009732183480096523e+00,-4.383419747793643850e+00
1.782006173387084003e-01,-2.651903636620093874e+00,-2.887630449513271191e+00,-2.887588196689818698e+00,-2.887580005566737107e+00,-2.887499494065251859e+00,-2.886265722202931538e+00,-2.886353280106641161e+00,-2.887680408755898487e+00,-2.887085944032107054e+00,-2.886332369142151411e+00,-2.886876885657271963e+00,-2.886935107988163551e+00,-2.993282600907250846e+00,-4.285832266686441017e+00
-2.285146509215488231e-02,-2.658877156883336035e+00,-2.877956027496733071e+00,-2.877952796287312598e+00,-2.877952169885763301e+00,-2.877946012912079965e+00,-2.877851662406277544e+00,-2.877858358241021541e+00,-2.877959848040835045e+00,-2.877914387409834518e+00,-2.877856759112254803e+00,-2.877898400042955718e+00,-2.877902852492015384e+00,-2.977858990078744661e+00,-4.194008864214000987e+00
-4.719872862353992282e+00,-7.099629808191528113e+00,-4.550916071375930905e+00,-5.092444483484394269e+00,-4.627470232289766727e+00,-4.567869719540537332e+00,-7.091013588668785950e+00,-5.993472291858999768e+00,-5.200627548605181616e+00,-6.773301158380828468e+00,-6.792342166923140745e+00,-7.724432568183118519e+00,-6.005776492637668440e+00,-4.128607729679206528e+00,-7.831203056839211918e+00
-4.888932037107245776e+00,-5.747938919677690883e+00,-5.722089750710583900e+00,-5.763502171555245468e+00,-5.727944093822204152e+00,-5.723386250759236127e+00,-5.916339184388576200e+00,-5.832406668454807708e+00,-5.771775278784474494e+00,-5.892042692133559356e+00,-5.893498819349471951e+00,-5.964778772716935684e+00,-5.833347610295364305e+00,-5.952828775794669625e+00,-7.568168753462224174e+00
-4.949956334117382006e+00,-5.759281686262652578e+00,-5.818329214113840742e+00,-5.821496155241708159e+00,-5.818776914576615944e+00,-5.818428361645971769e+00,-5.833184093592811870e+00,-5.826765503922018752e+00,-5.822128826382519051e+00,-5.831326062620076023e+00,-5.831437417355526343e+00,-5.836888424838490685e+00,-5.826837460773441890e+00,-5.950729164708813634e+00,-7.453414158860419469e+00
