4.462463169623616110e-01,1.414263285830152928e+00,-1.553928884189134774e+00,2.241994254698862488e+00,1.099335526691369136e+00,-3.203225114099669923e+00,-3.843620785672432483e-01,1.005090052357326957e+00,-2.014965315875169249e+00,3.009030847764138539e+00,-1.450372078649868390e+00,-1.719613839228997021e+00,2.535482342939645140e+00,2.773563187604406455e+00,-1.199793587582115961e+00,2.484270459562929911e+00,-1.848365555534613458e+00,-1.601544017342429571e+00,1.547138748109821105e+00,-3.096958645364558560e+00,2.493343888320097346e+00,1.855805247188958784e+00,-2.049573278049597214e+00,-6.836470911821708185e-01,2.242375088814027695e+00,7.082587731683900323e-01,-1.063163021258000107e-01,-1.138009499594498930e+00,1.573306889034462142e+00,-9.470767939612314557e-01,-1.899321739671282261e+00,-3.294383065909438635e-01,-2.404392590802475915e+00,-3.038089255893386298e+00,7.681149936989828397e-01,3.085708130037485564e+00,2.721182201228726338e+00,2.060602499590533654e-01,-1.332394204515854330e+00,-3.142471153463939348e+00,-1.788925877983670087e+00,7.368097387587879687e-01,1.734070634009472034e+00,-6.191371207420415246e-02,-5.840662960414921834e-01,-3.097962600267321065e-01,-1.855450874544600337e+00,-3.106528908918524845e+00,-3.981373628433271250e-01,-6.736988876812270988e-01
1.796734787916719034e+00,2.588709277860511637e+00,8.207742278895080457e-02,3.859077663366306421e+00,2.815609740063409916e+00,-2.116091399688993846e+00,1.162467841604721386e+00,2.207960354204248521e+00,-7.235006692932852701e-01,4.188121663104023895e+00,3.641038644286169745e-01,-5.467871884195938392e-01,4.355926648744459229e+00,3.835515594691364605e+00,3.379127120353475622e-01,4.319703498705234068e+00,-2.499659824022280874e-01,-5.448269911923633302e-01,3.252899837205609934e+00,-2.132740196163236845e+00,3.707302653774109391e+00,3.537590334548831095e+00,-1.058510275596877825e+00,1.036561158164260865e+00,3.287471431190915006e+00,2.458005437299025875e+00,1.511279680629114885e+00,3.967721295420930105e-01,2.730106615633268952e+00,4.985648525869773584e-02,-3.226097777395794397e-01,8.344969799765340479e-01,-6.994551599683254128e-01,-2.075794766689012860e+00,2.148133727247698133e+00,4.915403058753698318e+00,3.741774420595210593e+00,1.684830246537132092e+00,2.838603234720349366e-01,-1.965146474001983723e+00,-1.500704616580665895e-01,1.723094614236740707e+00,3.126130772406884084e+00,1.668791645200195184e+00,8.717264531210647815e-01,1.369645262242677353e+00,-3.535295616667274987e-01,-1.377430414961549276e+00,1.165640688576677908e+00,3.026331810867497474e-01
4.675113509399909439e+00,5.815915595447680886e+00,3.560161652030746637e+00,6.945784314745148791e+00,5.410048120681141270e+00,1.262820146420632117e+00,4.334396268132254981e+00,5.074717688722711451e+00,2.701440981939148500e+00,6.857246117405419561e+00,3.440868749832092455e+00,2.271421734532971470e+00,7.143404389438782864e+00,6.494423589347350756e+00,3.007248770082019629e+00,6.949867978452122230e+00,2.979676319491030512e+00,2.688640071953373845e+00,6.343127601302116503e+00,1.161413403265653121e+00,6.649190051935900847e+00,6.864050977693493927e+00,2.338744732346171418e+00,3.690007248569447285e+00,6.454882327683288956e+00,5.834754192376446547e+00,4.148857373246880975e+00,3.817006600714300202e+00,5.648876903643139435e+00,3.281079916564397791e+00,2.440346910496490107e+00,3.611811714531241613e+00,2.748287460854244912e+00,7.295604284850905064e-01,5.282862945367333474e+00,7.632035002060932882e+00,6.772856396446034211e+00,4.560177487904137017e+00,3.246802429481774777e+00,1.218108461524743946e+00,2.718567438489738919e+00,4.580567281797728540e+00,6.624567543266153713e+00,4.288809519630445877e+00,4.219622962968884394e+00,3.972514132362401806e+00,2.237191607049588971e+00,1.603031811722951838e+00,4.437394411187362664e+00,3.349222114265069106e+00
4.571982492999601355e+00,5.632454266844391100e+00,3.278659888662426525e+00,6.670247622821422695e+00,5.426186027366700415e+00,1.106734907887632069e+00,3.905369516991196388e+00,5.425960326585260951e+00,2.448675692523468506e+00,6.685786860113438479e+00,3.423365116164861277e+00,2.667910223547367288e+00,6.919637280867549478e+00,6.071686112091970067e+00,3.271381410168205939e+00,7.370373953050430416e+00,2.406269025312669729e+00,2.593986374773804560e+00,6.112009182577812894e+00,1.358285130468659396e+00,6.106912397311476504e+00,6.729038320938097506e+00,2.450100142889640953e+00,3.510903120439366809e+00,5.933995577535347898e+00,5.698951252209413454e+00,3.929687432886878273e+00,3.487567537825428943e+00,5.650649018234025434e+00,3.691059597557708294e+00,2.240985254050954723e+00,3.396848862473237585e+00,2.716934715544228052e+00,8.010400085728390795e-01,5.083590516651777413e+00,7.322516257116170380e+00,6.798329905695293718e+00,4.786367265936461557e+00,3.647479639750822678e+00,1.418347971649099870e+00,2.426500729961788672e+00,4.178923933008905856e+00,6.538823103923857794e+00,4.052684838774289311e+00,4.094936024317644474e+00,3.786147466731496269e+00,2.312976928059772508e+00,1.879971188919094871e+00,4.295403237875704328e+00,3.695281820026061759e+00
2.833088434259792621e+00,3.263141894488724493e+00,1.152031145349462049e+00,4.772639636519922846e+00,3.975175418232053115e+00,-4.147458181375701658e-01,1.934057492473318041e+00,3.636857763514150133e+00,2.222302291289984244e-01,4.447229688911945367e+00,1.322478552183579126e+00,4.838776041845769815e-01,5.363479444710634425e+00,4.370832104471386259e+00,1.377596559656681263e+00,5.010131676335007000e+00,7.625267364731787012e-01,3.888054518699255446e-01,3.738630994919709405e+00,-7.936538821356020623e-02,3.713996720098346138e+00,4.893913086342982943e+00,8.378989093884028350e-01,1.608487322385790508e+00,4.244948634500737228e+00,3.781410237532789598e+00,2.344818002910848520e+00,1.891810309182668570e+00,4.206404161360478788e+00,1.485735875320536303e+00,-3.621858301892533216e-02,1.023583985718787837e+00,5.689723017840356833e-01,-1.126402639209751255e+00,2.682908503769859010e+00,5.063171073380453358e+00,5.136813980940344138e+00,3.205099285742498694e+00,2.153290930337210529e+00,-7.729014702008147886e-01,8.565804542744914762e-01,2.495174027088440383e+00,4.335634164730127083e+00,1.998247587402856684e+00,1.969758575283031776e+00,2.233201810352397398e+00,9.002521776959898636e-01,-4.932785709121503270e-01,2.800691316305869982e+00,1.952397384528741897e+00
3.991327367090638401e+00,3.871092136331609090e+00,1.683907893102361886e+00,5.698657101898644939e+00,4.393102306876128793e+00,-4.296518243125019287e-02,2.344517125142530745e+00,4.892659674049359531e+00,6.214932469066123399e-01,5.598381260622686817e+00,1.956671667280117433e+00,1.550168433798052359e+00,6.356192228278616518e+00,5.696596946999479272e+00,2.110494438724166866e+00,5.563202524665812554e+00,1.538342416932644952e+00,1.036129272762059905e+00,4.168239933100288397e+00,8.821746932113522233e-01,4.868865796619151531e+00,5.425033258722438134e+00,1.590778555832057295e+00,2.011577435383221424e+00,5.461515023225175902e+00,4.508243738745576934e+00,2.827322833708323824e+00,3.010484475010469563e+00,5.370720345951299102e+00,1.922874348190643179e+00,5.407805276877014622e-01,2.270885147759703848e+00,1.435116210962003258e+00,-5.914181324756067060e-01,3.247350969558905120e+00,6.088673124163429762e+00,5.595502640075906697e+00,4.267838203762354787e+00,2.591635789100270593e+00,-3.894119827105306797e-01,1.366964893763499056e+00,3.344222543054269359e+00,5.359189028026693613e+00,2.788206705899276550e+00,2.770094473753237807e+00,3.026989913835144819e+00,1.730785366880022824e+00,6.598646644456540589e-02,4.044258719148604797e+00,2.478211414631211085e+00
2.905129985837467288e+00,3.613326730119943875e+00,5.819760559031008640e-01,4.993767434997344878e+00,3.337176936680790185e+00,-7.039509862295958431e-01,1.742652266573696540e+00,4.217328673339118872e+00,-4.836230856514649457e-01,4.448282485843487954e+00,1.430669401375937566e+00,1.114285091541128647e+00,5.118731898152371507e+00,5.324673796048518426e+00,9.726642658910322758e-01,5.031266494584167859e+00,6.404956457877882814e-01,-1.926157400931255426e-01,3.017012414583362556e+00,1.816501363723252160e-01,3.946830208690096153e+00,4.947936965271835241e+00,5.550629972910251508e-01,1.279257037017805354e+00,4.689309926834247300e+00,3.346790778545419620e+00,2.262676662062554467e+00,2.598204838327991872e+00,4.246453461705031351e+00,8.406227955725928958e-01,-4.294195554569216755e-01,1.797956713140814511e+00,6.494569712880295942e-01,-1.422473539669264264e+00,2.048881357094422206e+00,5.141367058853653305e+00,4.906922009548225105e+00,3.156841420176565549e+00,1.960793241842598844e+00,-1.239254936626138281e+00,3.232670415683008835e-01,3.084618744480421615e+00,4.924818347813459063e+00,1.719581888122278412e+00,2.028116116969182592e+00,1.924789653536494338e+00,1.439732808507547368e+00,-3.464161402167776349e-01,3.628572446257134487e+00,1.644499032173285524e+00
5.789288997425704686e+00,6.220946885285945527e+00,3.205134524011338915e+00,7.053289262722389985e+00,5.754286023485348345e+00,1.978475431008761332e+00,4.192557466408765698e+00,6.679469735851871093e+00,2.391534911056305113e+00,7.126929742305069482e+00,4.101740833322108593e+00,3.192713954618363381e+00,7.460694859767502685e+00,7.500519717942228937e+00,3.063442841951512730e+00,7.333702278245418427e+00,2.941065446010458828e+00,2.382919624278053039e+00,5.579963336751075254e+00,2.356968698171064691e+00,5.961225248343438032e+00,7.667990160862514948e+00,2.986610838199819096e+00,3.612691457913246751e+00,7.063778145894158200e+00,6.166586467297959118e+00,4.662581625082031778e+00,5.232939603931686889e+00,6.503640822563076185e+00,2.924297982437686905e+00,1.778406813751328697e+00,4.156213402464135953e+00,3.355358120755106199e+00,1.188875073743710820e+00,4.165994634443598521e+00,7.812748583799788982e+00,7.291851722814189252e+00,5.707628055289536206e+00,4.184498152630347079e+00,8.898734312103293576e-01,2.608180435432091659e+00,5.305308243816499569e+00,7.843693672758102586e+00,4.257352994790153389e+00,4.853141372583703372e+00,4.865693731085796614e+00,4.299498889778035959e+00,2.223253158442284771e+00,5.753369264465151289e+00,4.345149393989152564e+00
6.482323016897577617e+00,6.234318483796172927e+00,3.868098321710484733e+00,7.732475019302560426e+00,5.903571618263540266e+00,2.201140382470248902e+00,4.253526997036457757e+00,6.889545705159899391e+00,2.704821210792633046e+00,7.227330503783364613e+00,4.275341654844092787e+00,3.298337849028449398e+00,7.498963340722722748e+00,8.122357696535615901e+00,3.402747099816190168e+00,7.741044192906053389e+00,3.628837257345827183e+00,2.415114831199973722e+00,6.377786034072598476e+00,2.946320569902966646e+00,5.970121552809779075e+00,8.345265333823622456e+00,2.931384558426131104e+00,4.015435458006554548e+00,7.690020130586962210e+00,6.268520339734544145e+00,5.548205711764733650e+00,5.217742028717488267e+00,7.431874494083928973e+00,2.984376578288461257e+00,2.698748699020740105e+00,4.517090383452160296e+00,3.539013862417312861e+00,1.323583550809212861e+00,4.651016277010907807e+00,8.597353037787767605e+00,8.002949148388992739e+00,5.715792196467836206e+00,4.557911618973967016e+00,1.621487390740350198e+00,3.079660292568173752e+00,6.044117880840520485e+00,8.334670597728136343e+00,4.349128668057455016e+00,5.195480567844332320e+00,5.265928193601561169e+00,5.094972769023744519e+00,2.459410890385015147e+00,5.696462952604233188e+00,5.012242800574250090e+00
6.519715766940039181e+00,6.440957146376960374e+00,3.353770047864809367e+00,7.240240191370018508e+00,6.144565766510995175e+00,1.808961701815351653e+00,4.292609494320897667e+00,6.220035813379118927e+00,2.726226635036514079e+00,6.821771359179524374e+00,4.138016891179468359e+00,2.776407345264779281e+00,6.923607259332565711e+00,7.567980680601491983e+00,3.296742216964285266e+00,7.086843149151579979e+00,3.550472797965814387e+00,2.206342763663103224e+00,6.586851386245361262e+00,3.171616248869039367e+00,5.980557481436734157e+00,8.270830197004402251e+00,3.074748260832106173e+00,3.679655778683901701e+00,7.979826404009608964e+00,6.076131906156250650e+00,5.018471516802259558e+00,5.323901900164736745e+00,7.409873533197701256e+00,3.169382036882943510e+00,2.671329516974961571e+00,4.405125568112266521e+00,3.011198439635839996e+00,1.357326155661026323e+00,4.046494456431934950e+00,8.440496690440497218e+00,8.260926231114883223e+00,5.128234878455677048e+00,4.209869579147661689e+00,1.727390177890930412e+00,3.058272295606522917e+00,5.731594404396788356e+00,8.335690866825091305e+00,4.393562164868152209e+00,4.684944587239938230e+00,4.792476067999056788e+00,4.456898262344199502e+00,1.988751659682567841e+00,5.233677898928093875e+00,4.896701655977421908e+00
