-3.157172380064352524e-01,-3.473114285923128985e-01,-3.402746050291116653e-02,1.292213697427176955e-01,1.649532532246034133e-01
-6.800726876091802708e-01,-7.116668781950579170e-01,-3.983829101056561850e-01,-2.351340798600273230e-01,-1.994021963781416051e-01
-8.182935850808544798e-01,-8.498877756667321259e-01,-5.366038075773303939e-01,-3.733549773317015319e-01,-3.376230938498158141e-01
-6.491208627524701624e-01,-6.807150533383478086e-01,-3.674310852489460766e-01,-2.041822550033172146e-01,-1.684503715214314967e-01
-5.110799239591635734e-01,-5.426741145450412196e-01,-2.293901464556395153e-01,-6.614131621001065331e-02,-3.040943272812493547e-02
-3.646882717949965214e-01,-3.962824623808741675e-01,-8.299849429147246327e-02,8.025033595415639875e-02,1.159822194360421166e-01
-7.321505887377510735e-02,-1.048092494596527535e-01,2.084747186297489507e-01,3.717235488753778405e-01,4.074554323572635584e-01
-5.425427957891857389e-01,-5.741369863750633851e-01,-2.608530182856617641e-01,-9.760418804003284654e-02,-6.187230455814712871e-02
-1.004780148465907796e+00,-1.036374339051785665e+00,-7.230903709623839326e-01,-5.598415407167549596e-01,-5.241096572348693527e-01
-8.360045094504211516e-01,-8.675987000362990198e-01,-5.543147319468972878e-01,-3.910659017012682592e-01,-3.553340182193826524e-01
-1.193392938356595323e+00,-1.224987128942473191e+00,-9.117031608530714593e-01,-7.484543306074424862e-01,-7.127224471255568794e-01
-1.255663477908349535e+00,-1.287257668494227403e+00,-9.739737004048256708e-01,-8.107248701591966977e-01,-7.749929866773110909e-01
-1.506840747076331422e+00,-1.538434937662209290e+00,-1.225150969572807558e+00,-1.061902139327178585e+00,-1.026170255845292978e+00
-1.688736691454775674e+00,-1.720330882040653542e+00,-1.407046913951251810e+00,-1.243798083705622837e+00,-1.208066200223737230e+00
-1.469061956401443769e+00,-1.500656146987321637e+00,-1.187372178897919905e+00,-1.024123348652290932e+00,-9.883914651704052146e-01
-1.818561429660285444e+00,-1.850155620246163313e+00,-1.536871652156761581e+00,-1.373622821911132608e+00,-1.337890938429246779e+00
-2.167283621838023588e+00,-2.198877812423901457e+00,-1.885593844334499725e+00,-1.722345014088870752e+00,-1.686613130606984923e+00
-2.337179138630145481e+00,-2.368773329216023349e+00,-2.055489361126621617e+00,-1.892240530880992644e+00,-1.856508647399107037e+00
-2.774209531947167573e+00,-2.805803722533045441e+00,-2.492519754443643709e+00,-2.329270924198014736e+00,-2.293539040716129129e+00
-2.666746553630415573e+00,-2.698340744216293441e+00,-2.385056776126891709e+00,-2.221807945881262736e+00,-2.186076062399377129e+00
-2.801788362113901698e+00,-2.833382552699779566e+00,-2.520098584610377834e+00,-2.356849754364748861e+00,-2.321117870882863254e+00
-2.526804808341604147e+00,-2.558398998927482015e+00,-2.245115030838080283e+00,-2.081866200592451310e+00,-2.046134317110565704e+00
-2.381465059375952986e+00,-2.413059249961830854e+00,-2.099775281872429122e+00,-1.936526451626800149e+00,-1.900794568144914543e+00
-2.599759983747967240e+00,-2.631354174333845108e+00,-2.318070206244443376e+00,-2.154821375998814403e+00,-2.119089492516928797e+00
-2.435772474132338328e+00,-2.467366664718216196e+00,-2.154082696628814464e+00,-1.990833866383185491e+00,-1.955101982901299884e+00
-2.128709014299126068e+00,-2.160303204885003936e+00,-1.847019236795602426e+00,-1.683770406549973453e+00,-1.648038523068087846e+00
-2.290480369481137313e+00,-2.322074560067015181e+00,-2.008790591977613449e+00,-1.845541761731984698e+00,-1.809809878250099091e+00
-2.596816746632121919e+00,-2.628410937217999788e+00,-2.315126969128598056e+00,-2.151878138882969083e+00,-2.116146255401083476e+00
-2.939471110203555781e+00,-2.971065300789433650e+00,-2.657781332700031918e+00,-2.494532502454402945e+00,-2.458800618972517338e+00
-3.153680510324790021e+00,-3.185274700910667889e+00,-2.871990732821266157e+00,-2.708741902575637184e+00,-2.673010019093752021e+00
