0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.293815987783089261e+00,-1.846314727603486361e+00,2.621675588275330648e-01,1.747464196627781519e+00,1.096233307850454919e+00
2.291984124650415788e-01,1.564303726076681889e+00,9.994498467002409237e-02,1.282548413302129875e+00,-1.723848356599804177e+00
-1.712585242466707403e+00,1.312521171573312329e-01,-1.794393307191434861e+00,1.736362479451593721e+00,1.946176123675683600e+00
-2.397694117090466703e-01,7.473261211344098820e-01,4.896561441071156651e-02,-5.558025771749788291e-01,6.532454435380334878e-01
6.074262738341552614e-01,1.167009889029280378e+00,1.422095368000845017e+00,-1.050545313389306123e+00,-6.913751981756771636e-01
1.760576701042962489e+00,-8.313511146152223752e-01,5.933720155929492757e-01,-1.051922292309349499e-01,-1.772355307877143238e+00
1.684634313962435348e+00,-5.081683420184873734e-01,4.617966187563386504e-01,-1.346394537055310703e-01,-1.409339415073965540e+00
-1.781592573342700936e+00,-3.218855552453107061e-01,3.452301797274938133e-01,1.602031331659720337e+00,1.789324396650692428e+00
6.742547899894205665e-01,-1.554404847518644495e+00,-4.454888329656006007e-01,-1.922827505093562372e+00,-1.833308849940657181e-01
-1.423832501443243470e-01,-2.949954312501589238e-01,-1.588490311910118358e+00,3.771350381758328263e-01,9.290011093726495695e-01
1.472358832671243123e+00,1.751981866131667731e+00,1.842482849360671082e+00,1.251416204238076979e+00,8.574936570036744143e-01
1.118477456476349330e+00,9.574569440155326072e-01,-5.976740297596009333e-01,-1.632222970785104144e+00,-1.945664727412092621e+00
1.093710394103709183e+00,-1.985453085053308364e-02,-5.109643479912634456e-01,1.959122611093197852e+00,-9.514683968460371233e-01
-5.751704183459604991e-01,1.408394310275574046e+00,7.164959529516814474e-01,-1.983584665032815053e+00,1.741348490207452970e+00
-1.111610485843523399e+00,-7.393618569064992485e-01,6.814695509521798145e-02,-1.486714949591791957e+00,9.406803087952710918e-01
-1.807496949487097160e+00,-4.202981960800507011e-01,-1.777299889819848877e+00,1.290080276677436355e-01,-5.243858697087858678e-01
1.155079304076665592e+00,2.892623848044856283e-01,1.801799349908526526e+00,1.489546257516187966e+00,3.001910255917156767e-01
-6.587308316290997334e-01,-1.197054356727680791e+00,-1.270980600485301260e+00,-7.373259121418286322e-01,1.950373244452435317e+00
-1.770401902273089911e-01,-6.870501275807301411e-01,-6.197200948350727323e-01,1.014967173596603045e+00,-5.028248606343606042e-01
-1.123703313082022426e+00,1.187307980122156881e+00,1.875363199028473149e+00,-8.732664838526358331e-01,-5.768900211498015906e-01
5.834494564662108251e-01,-1.004335229468466650e+00,3.097076774753681483e-01,1.282973718690819886e+00,8.129856250360458780e-01
9.104025339542020090e-01,-9.153158980269889833e-01,-3.150465821956707768e-01,8.366288386879404682e-01,8.969479341837853781e-01
-1.051061582633476821e+00,1.045557446575204441e+00,-1.448657797512093115e+00,1.081576659241958671e+00,1.080681782047172579e+00
-1.018213188159912796e+00,1.650660691081866194e+00,1.654241449254073792e+00,1.715372488988536892e+00,-1.887420103414619854e-01
-4.771355966332198051e-01,-1.736396959178612365e+00,1.778115688003143902e+00,3.748164231415721526e-01,1.725705143365091621e+00
1.700242719945342929e+00,-1.030428168402985012e+00,-1.486747762001598971e-01,4.042644489545640929e-01,1.262549039101906523e+00
1.788243282713201543e+00,1.653097539837061536e+00,1.912125421472445241e+00,-1.605738716033243974e-01,4.122467307865424480e-01
1.918560952555983468e+00,-1.476215904424825531e+00,-1.881079513866801278e-02,7.621783745081778250e-02,-2.126895302626969908e-01
-1.225562878488688501e+00,-7.133870521382825736e-01,-5.861456522206047737e-01,1.256646535831181799e+00,-7.123967347924491378e-01
9.688045055449162613e-01,1.508656221861660818e+00,1.947494466351933795e+00,-4.136341015645168540e-01,-2.484453096317548182e-01
8.659712250803650591e-01,-8.941219020428846642e-01,-4.537502925285439304e-01,-1.531964596972297699e+00,-1.768493960420205013e+00
1.761856146027250380e+00,-7.711184946114727490e-01,1.230279695810436058e+00,-5.965555465245886424e-01,5.122970561668470646e-01
9.992402481638898437e-02,-8.231686222253973284e-01,-6.684487858029264373e-02,-4.126252829951937429e-02,-1.877312117901970723e+00
-4.119465395327438495e-01,-3.349279078888529049e-01,9.704786280944731613e-01,-1.647212817531944040e+00,8.554324558184198679e-01
-1.866230492144251407e+00,-1.636576694380071917e+00,1.547014172651761221e+00,-1.130805774307807487e+00,1.772729405181419082e+00
3.248372484240974467e-01,5.920965394400777848e-01,8.940445719743032038e-01,1.089437769290253710e+00,1.593798428098022468e-01
1.337140790544000257e+00,1.935946532032478906e+00,1.216190884606207057e+00,9.174753906652122204e-01,-1.934583481377956549e+00
