1.792725188486480548e+00,8.248147098419583045e+00,4.194845058825560358e-01,-1.455696125770101901e+01,-1.036170912377020414e+00
9.621648852987073397e+00,-1.257849321778359553e+01,6.850329644651750982e+00,2.245711401404572882e+01,-9.397354434898746334e+00
2.837809721285982967e+00,1.471683439246911007e+01,1.221711837173494786e+01,1.258714381859189047e+00,-4.359531098659985560e-01
1.383184598798544940e+01,-7.392943817962404296e+00,2.392359576744976124e+01,4.095164609786733934e+01,-7.744877923166944456e+00
5.238836483943265065e+00,2.783656647915564264e+01,2.662111969825330959e+01,9.195744625962813501e+00,4.570137595267835806e+00
1.346597858480838106e+01,8.165057367922834430e+00,2.545062107334670287e+01,3.040803806667465992e+01,1.093619076399086509e+00
1.478459797993112090e+01,1.425318585116453463e+01,3.341983458102937732e+01,3.457519719655796564e+01,3.107784248074938915e+00
1.400803137192798786e+01,2.194854135868873257e+01,3.481623869650267977e+01,2.957299767669333335e+01,6.481607816067930905e+00
1.321729085482180643e+01,2.217462130232119222e+01,2.993638616531843866e+01,2.311613389975676114e+01,8.254930369272894808e+00
1.894765950244476826e+01,9.844749343006515829e+00,3.496771332578876468e+01,4.368124439664136816e+01,4.045632093371196447e+00
8.292677767327221616e+00,3.618342967500200302e+01,2.510673870253087969e+01,1.378560444943524033e+00,1.419256025474141580e+01
1.505588176384794785e+01,3.685428893679130624e+00,1.668105605932505853e+01,2.542672417608842039e+01,4.568278543869670472e+00
7.366096808156266107e+00,2.001811669665137572e+01,1.195296892906792152e+01,1.205044947372584829e+00,9.725490161476685103e+00
1.045694147649559547e+01,1.760999792651894325e+00,8.431968812645793676e+00,1.417855702056331246e+01,3.810500673094841417e+00
5.483781714150282482e+00,1.133265697589878940e+01,6.065983901358675823e+00,6.279874388375201733e-01,6.202423858086573816e+00
6.846780811889797036e+00,1.275227937573339076e+00,4.072619830800745078e+00,8.438354051601137940e+00,2.383089336587350004e+00
3.866309621150129772e+00,6.536101519886839739e+00,3.559095370125421098e+00,-4.580997779972761919e-02,3.834334101968833952e+00
4.467591665078058938e+00,6.719857923778782549e-01,2.452277915448825674e+00,4.649734345852390760e+00,1.466270353507530100e+00
2.554061161072260333e+00,3.938761196129464182e+00,1.887360738438752294e+00,1.150275805455729383e-01,2.109912097349406324e+00
